id,the_geom,city,latitude,longitude,invalid_the_geom,storenumber,storetype,cartodb_id,state,zip,playplace,drivethru,archcard,freewifi,storeurl,cartodb_georef_status,COUNTY,Grocery_2009,Convenience_2009,Fast_Food_Restaurants_2009,Adult_Diabetes_p_2009,Adult_Obsesity_p_2009,Median_Household_Income_2009,Limited_Access_Populationp_2009,Limited_Access_Population_2009,Population_2009,Grocery_2014,Convenience_2014,Fast_Food_Restaurants_2014,Adult_Diabetes_2014,Adult_Obesity_2014,Median_Household_Income_2014,Limited_Access_p_2014,Limited_Access_2014,Population_2014,FF_per_capita_2009,FF_per_capita_2014,p_change_FF_Per_Capita,Grocery_per_capita_2009,Grocery_per_capita_2014,p_change_in_grocery_per_capita,p_change_in_Access,p_Change_in_Obesity,p_change_in_income
65,0101000020E61000007171546EA29D5EC04AB4E4F1B4604840,BELLINGHAM,48.755522,-122.463039,Point,1365,FREESTANDING,14096,WA,98225,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/1365,TRUE,Whatcom,32,89,121,7,24.3,49999,25,50884,201140,44,95,124,7.9,23.1,55073,28,57080,208325,0.000601571,0.0006,-1.06,0.000159093,0.00021121,32.76,12,-4.94,10.15
66,0101000020E610000089B3226AA28B5EC019575C1C95134840,ARLINGTON,48.152988,-122.181788,Point,14635,FREESTANDING,14082,WA,98223,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/14635,TRUE,Snohomish,150,224,524,7.8,28.4,63391,24,173059,713335,162,203,533,9.9,29.4,76053,23,164801,757958,0.000734578,0.0007,-4.27,0.00021028,0.00021373,1.64,-4.17,3.52,19.97
67,0101000020E61000001EC18D942DA75EC0C0B4A84F72414840,ANACORTES,48.511301,-122.612157,Point,5509,FREESTANDING,14100,WA,98221,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/5509,TRUE,Skagit,28,54,80,7.7,27.3,54600,26,29820,116901,24,51,77,9.1,26.4,56891,26,30163,120303,0.00068434,0.00064,-6.47,0.000239519,0.0001995,-16.71,0,-3.3,4.2
68,0101000020E6100000C571E0D5728F5EC0DB334B02D4F04740,EVERETT,47.88147,-122.241384,Point,7026,FREESTANDING,14035,WA,98204,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/7026,TRUE,Snohomish,150,224,524,7.8,28.4,63391,24,173059,713335,162,203,533,9.9,29.4,76053,23,164801,757958,0.000734578,0.0007,-4.27,0.00021028,0.00021373,1.64,-4.17,3.52,19.97
69,0101000020E610000021938C9C858E5EC0AA66D65240F44740,EVERETT,47.908213,-122.226905,Point,10831,FREESTANDING,14043,WA,98204,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/10831,TRUE,Snohomish,150,224,524,7.8,28.4,63391,24,173059,713335,162,203,533,9.9,29.4,76053,23,164801,757958,0.000734578,0.0007,-4.27,0.00021028,0.00021373,1.64,-4.17,3.52,19.97
70,0101000020E61000001A14CD03588D5EC09CA4F9635AFB4740,EVERETT,47.963696,-122.208497,Point,10955,FREESTANDING,14044,WA,98201,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/10955,TRUE,Snohomish,150,224,524,7.8,28.4,63391,24,173059,713335,162,203,533,9.9,29.4,76053,23,164801,757958,0.000734578,0.0007,-4.27,0.00021028,0.00021373,1.64,-4.17,3.52,19.97
71,0101000020E610000016BD5301F78C5EC089EDEE01BAFD4740,EVERETT,47.982239,-122.202576,Point,14447,FREESTANDING,14070,WA,98201,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/14447,TRUE,Snohomish,150,224,524,7.8,28.4,63391,24,173059,713335,162,203,533,9.9,29.4,76053,23,164801,757958,0.000734578,0.0007,-4.27,0.00021028,0.00021373,1.64,-4.17,3.52,19.97
72,0101000020E61000001F1329CDE6925EC0C632FD12F1B24740,DES MOINES,47.397982,-122.295337,Point,5760,FREESTANDING,13969,WA,98198,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/5760,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
73,0101000020E610000046D09849D4905EC05B272EC72BBA4740,TUKWILA,47.454461,-122.262957,Point,4250,FREESTANDING,13973,WA,98188,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/4250,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
74,0101000020E6100000ED65DB696B925EC0E770ADF6B0BB4740,TUKWILA,47.466338,-122.287806,Point,472,FREESTANDING,13978,WA,98188,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/472,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
75,0101000020E6100000BB5E9A22C0925EC062D8614CFADD4740,SHORELINE,47.734201,-122.292977,Point,12046,FREESTANDING,14036,WA,98155,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/12046,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
76,0101000020E610000058923CD7F7935EC02C4833164DE34740,SHORELINE,47.77579,-122.312002,Point,10163,FREESTANDING,14025,WA,98155,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/10163,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
77,0101000020E6100000DA722EC555955EC0193BE12538BB4740,BURIEN,47.462651,-122.33336,Point,411,FREESTANDING,13972,WA,98148,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/411,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
78,0101000020E6100000C823B891B2965EC0D97C5C1B2AC04740,BURIEN,47.501285,-122.354649,Point,4917,FREESTANDING,14062,WA,98146,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/4917,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
79,0101000020E610000045847F1134935EC01EA33CF372CA4740,SEATTLE,47.581633,-122.300053,Point,435,FREESTANDING,13993,WA,98144,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/435,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
80,0101000020E6100000C0CDE2C5C2985EC02A711DE38AC54740,SEATTLE,47.543301,-122.386888,Point,1364,FREESTANDING,14063,WA,98136,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/1364,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
81,0101000020E6100000005471E316955EC074999A046FCA4740,SEATTLE,47.581513,-122.329522,Point,10755,FREESTANDING,14005,WA,98134,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/10755,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
82,0101000020E6100000FAEDEBC039955EC01422E010AADA4740,SEATTLE,47.708315,-122.33165,Point,6443,FREESTANDING,14040,WA,98133,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/6443,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
83,0101000020E61000005419C6DD20965EC01EA9BEF38BDE4740,SHORELINE,47.738646,-122.345756,Point,1022,FREESTANDING,14027,WA,98133,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/1022,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
84,0101000020E61000002B4F20EC14915EC007D2C5A695C24740,SEATTLE,47.520192,-122.266902,Point,4891,FREESTANDING,14006,WA,98118,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/4891,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
85,0101000020E61000003CA1D79FC4985EC0B4226AA2CFC94740,SEATTLE,47.576649,-122.387001,Point,13604,FREESTANDING,14067,WA,98116,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/13604,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
86,0101000020E6100000B950F9D7F2A05EC0397B67B455D14740,BAINBRIDGE ISLA,47.635428,-122.514822,Point,11367,FREESTANDING,14071,WA,98110,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/11367,FALSE,Kitsap,45,74,157,8.1,29.5,57107,32,79765,251133,50,73,159,8.7,29.6,65814,33,82379,254272,0.000625167,0.00063,0.02,0.000179188,0.00019664,9.74,3.13,0.34,15.25
87,0101000020E610000025E99AC937965EC07BA4C16D6DCF4740,SEATTLE,47.620527,-122.347155,Point,5573,FREESTANDING,14001,WA,98109,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/5573,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
88,0101000020E6100000FBE769C020945EC012F6ED2422C24740,SEATTLE,47.516667,-122.314499,Point,13369,FREESTANDING,14018,WA,98108,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/13369,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
89,0101000020E6100000C43E011423955EC0151E34BBEEC54740,SEATTLE,47.546348,-122.330266,Point,5357,FREESTANDING,13994,WA,98108,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/5357,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
90,0101000020E61000009947FE60E0975EC04D13B69F8CD54740,SEATTLE,47.668354,-122.37307,Point,459,FREESTANDING,14052,WA,98107,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/459,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
91,0101000020E61000002A8C2D0439935EC0E0BA624678D54740,SEATTLE,47.667733,-122.300355,Point,1697,FREESTANDING,13995,WA,98105,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/1697,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
92,0101000020E61000001442075DC2945EC0A435069D10CE4740,SEATTLE,47.609882,-122.324363,Point,4063,FREESTANDING,14010,WA,98104,FALSE,FALSE,TRUE,TRUE,http://www.mcwashington.com/4063,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
93,0101000020E6100000E014562AA8955EC07383A10E2BCE4740,SEATTLE,47.610689,-122.338389,Point,4308,STOREFRONT,13992,WA,98101,FALSE,FALSE,TRUE,TRUE,http://www.mcwashington.com/4308,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
94,0101000020E6100000D784B4C6A0955EC02DB29DEFA7CE4740,SEATTLE,47.6145,-122.337938,Point,5217,STOREFRONT,14003,WA,98101,FALSE,FALSE,TRUE,TRUE,http://www.mcwashington.com/5217,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
95,0101000020E6100000B83A00E2AE895EC0C64FE3DEFCB84740,RENTON,47.445217,-122.151299,Point,7691,FREESTANDING,13983,WA,98058,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/7691,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
96,0101000020E61000004BAE62F19B8D5EC0B3614D6551BC4740,RENTON,47.471234,-122.212643,Point,15723,FREESTANDING,14017,WA,98057,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/15723,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
97,0101000020E61000000D535BEA208E5EC0CE18E6046DBC4740,RENTON,47.472077,-122.220759,Point,19349,WAL*MART,14019,WA,98057,FALSE,FALSE,TRUE,FALSE,http://www.mcwashington.com/19349,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
98,0101000020E610000073D87DC7F08D5EC0B1DD3D40F7BD4740,RENTON,47.484108,-122.217821,Point,953,FREESTANDING,14020,WA,98057,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/953,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
99,0101000020E6100000CFD72C978D8C5EC0698CD651D5B84740,RENTON,47.44401,-122.196142,Point,6246,FREESTANDING,13970,WA,98055,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/6246,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
100,0101000020E610000038DBDC989E815EC02F17F19D98D94740,REDMOND,47.69997,-122.025305,Point,31588,FREESTANDING,14022,WA,98053,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/31588,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
101,0101000020E61000001F662FDB4E875EC000E31934F4D54740,REDMOND,47.671515,-122.114188,Point,4594,FREESTANDING,13999,WA,98052,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/4594,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
102,0101000020E61000000C3A2174D0725EC08D976E1283BE4740,NORTH BEND,47.488375,-121.793973,Point,10356,FREESTANDING,14051,WA,98045,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/10356,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
103,0101000020E6100000266F8099EF865EC060C8EA56CFAD4740,COVINGTON,47.35789,-122.108374,Point,5884,FREESTANDING,13977,WA,98042,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/5884,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
104,0101000020E61000002E02637D038F5EC0321D3A3DEFCA4740,MERCER ISLAND,47.585426,-122.234588,Point,11027,FREESTANDING,13997,WA,98040,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/11027,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
105,0101000020E6100000E738B709F7825EC033A48AE255B24740,MAPLE VALLEY,47.393246,-122.046328,Point,12295,FREESTANDING,13982,WA,98038,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/12295,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
106,0101000020E6100000AD4D637B2D905EC00DFD135CACEC4740,LYNNWOOD,47.84901,-122.252776,Point,29509,WAL*MART,14041,WA,98037,FALSE,FALSE,TRUE,TRUE,http://www.mcwashington.com/29509,TRUE,Snohomish,150,224,524,7.8,28.4,63391,24,173059,713335,162,203,533,9.9,29.4,76053,23,164801,757958,0.000734578,0.0007,-4.27,0.00021028,0.00021373,1.64,-4.17,3.52,19.97
107,0101000020E6100000AD1397E315925EC09F94490D6DEE4740,LYNNWOOD,47.862703,-122.282586,Point,11100,FREESTANDING,14042,WA,98037,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/11100,TRUE,Snohomish,150,224,524,7.8,28.4,63391,24,173059,713335,162,203,533,9.9,29.4,76053,23,164801,757958,0.000734578,0.0007,-4.27,0.00021028,0.00021373,1.64,-4.17,3.52,19.97
108,0101000020E610000094DBF63DEA8B5EC08B16A06D35DB4740,KIRKLAND,47.712568,-122.186172,Point,3317,FREESTANDING,14011,WA,98034,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/3317,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
109,0101000020E61000005CE674594C8B5EC05FEE93A300D74740,KIRKLAND,47.679707,-122.176535,Point,10993,FREESTANDING,14000,WA,98033,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/10993,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
110,0101000020E6100000725303CDE78F5EC0DDB243FCC3B04740,KENT,47.380981,-122.248523,Point,10501,FREESTANDING,13957,WA,98032,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/10501,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
111,0101000020E6100000B95164ADA18E5EC012DDB3AED1B44740,KENT,47.412649,-122.228618,Point,12175,FREESTANDING,13959,WA,98032,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/12175,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
112,0101000020E610000086AFAF75A98C5EC0A5BC564277B14740,KENT,47.386452,-122.197843,Point,15721,GAS STATION,13958,WA,98031,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/15721,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
113,0101000020E6100000D5592DB0C7825EC01B81785DBFC64740,ISSAQUAH,47.552715,-122.043438,Point,15433,FREESTANDING,14013,WA,98029,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/15433,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
114,0101000020E6100000E50B5A48C0835EC0DDB5847CD0C54740,ISSAQUAH,47.545425,-122.058611,Point,4965,FREESTANDING,14014,WA,98027,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/4965,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
115,0101000020E610000066118AADA07E5EC09D6340F67A994740,ENUMCLAW,47.199065,-121.978557,Point,4673,FREESTANDING,14024,WA,98022,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/4673,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
116,0101000020E6100000A48E8EAB918D5EC09CBF098508E64740,BOTHELL,47.797135,-122.212016,Point,7617,FREESTANDING,14039,WA,98021,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/7617,TRUE,Snohomish,150,224,524,7.8,28.4,63391,24,173059,713335,162,203,533,9.9,29.4,76053,23,164801,757958,0.000734578,0.0007,-4.27,0.00021028,0.00021373,1.64,-4.17,3.52,19.97
117,0101000020E61000000266BE839F975EC03A92CB7F48E54740,EDMONDS,47.791275,-122.369111,Point,4637,FREESTANDING,14034,WA,98020,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/4637,TRUE,Snohomish,150,224,524,7.8,28.4,63391,24,173059,713335,162,203,533,9.9,29.4,76053,23,164801,757958,0.000734578,0.0007,-4.27,0.00021028,0.00021373,1.64,-4.17,3.52,19.97
118,0101000020E6100000B262B83A008C5EC0FD2E6CCD56F04740,MILL CREEK,47.877649,-122.187514,Point,17875,FREESTANDING,14033,WA,98012,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/17875,TRUE,Snohomish,150,224,524,7.8,28.4,63391,24,173059,713335,162,203,533,9.9,29.4,76053,23,164801,757958,0.000734578,0.0007,-4.27,0.00021028,0.00021373,1.64,-4.17,3.52,19.97
119,0101000020E6100000C79E3D97A98F5EC0D482177D05E14740,BOTHELL,47.75798,-122.244726,Point,4728,FREESTANDING,14026,WA,98011,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/4728,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
120,0101000020E61000004F57772CB6885EC0130CE71A66CA4740,BELLEVUE,47.581241,-122.136119,Point,3850,FREESTANDING,13989,WA,98007,TRUE,TRUE,TRUE,TRUE,http://www.mcwashington.com/3850,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
121,0101000020E6100000B5C4CA68E4895EC03961C26856D04740,BELLEVUE,47.627637,-122.154566,Point,5586,FREESTANDING,13991,WA,98005,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/5586,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
122,0101000020E61000000F80B8AB578E5EC03605323B8BA64740,AUBURN,47.301124,-122.224101,Point,10461,FREESTANDING,13956,WA,98002,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/10461,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
123,0101000020E61000002E76FBAC328E5EC0F513CE6E2DA94740,AUBURN,47.321699,-122.221843,Point,2934,FREESTANDING,13955,WA,98002,FALSE,TRUE,TRUE,TRUE,http://www.mcwashington.com/2934,TRUE,King,0,0,0,8.4,29,48003,100,286,286,0,0,0,10.5,27.5,69588,100,286,264,0,0,0,0,0,0,0,-5.17,44.97
124,0101000020E610000086730D33343C5DC02B4F20EC14034640,ONTARIO,44.024076,-116.940686,Point,4662,FREESTANDING,11747,OR,97914,TRUE,TRUE,TRUE,TRUE,http://www.mcoregon.com/4662,TRUE,Malheur,5,8,23,8.5,26.3,32412,9,2802,31313,7,7,20,8.9,28.5,37604,11,3529,30356,0.000734519,0.00066,-10.3,0.000159678,0.0002306,44.41,22.22,8.37,16.02
125,0101000020E6100000DF37BEF6CC985DC015E63DCE34F74640,MILTON FREEWATER,45.931299,-118.38751,Point,13319,FREESTANDING,11734,OR,97862,TRUE,TRUE,TRUE,TRUE,http://www.mcoregon.com/13319,FALSE,Umatilla,14,25,43,9.3,34.2,43691,25,19163,75889,13,33,40,9.9,31.8,49016,31,23442,76469,0.000566617,0.00052,-7.68,0.00018448,0.00017,-7.85,24,-7.02,12.19
126,0101000020E61000006DE2E47E87D25DC071C806D2C5EC4640,HERMISTON,45.849787,-119.28952,Point,5218,FREESTANDING,13891,OR,97838,TRUE,TRUE,TRUE,TRUE,http://www.mcoregon.com/5218,TRUE,Umatilla,14,25,43,9.3,34.2,43691,25,19163,75889,13,33,40,9.9,31.8,49016,31,23442,76469,0.000566617,0.00052,-7.68,0.00018448,0.00017,-7.85,24,-7.02,12.19
127,0101000020E610000094A12AA6D2B35DC059349D9D0CD44640,PENDLETON,45.656635,-118.809732,Point,4675,FREESTANDING,11749,OR,97801,TRUE,TRUE,TRUE,TRUE,http://www.mcoregon.com/4675,TRUE,Umatilla,14,25,43,9.3,34.2,43691,25,19163,75889,13,33,40,9.9,31.8,49016,31,23442,76469,0.000566617,0.00052,-7.68,0.00018448,0.00017,-7.85,24,-7.02,12.19
128,0101000020E6100000213B6F63B34B5EC0C98FF8156B204640,REDMOND,44.253268,-121.182824,Point,7592,FREESTANDING,13760,OR,97756,TRUE,TRUE,TRUE,TRUE,http://www.mcoregon.com/7592,TRUE,Deschutes,34,47,128,7.3,20.1,46631,16,24507,157733,36,37,134,7.8,24.1,56911,16,24606,170193,0.000811498,0.00079,-2.98,0.000215554,0.00021153,-1.87,0,19.9,22.05
129,0101000020E61000003AC9569753535EC07FA31D37FC084640,BEND,44.070197,-121.301977,Point,2633,FREESTANDING,13765,OR,97701,FALSE,TRUE,TRUE,TRUE,http://www.mcoregon.com/2633,TRUE,Deschutes,34,47,128,7.3,20.1,46631,16,24507,157733,36,37,134,7.8,24.1,56911,16,24606,170193,0.000811498,0.00079,-2.98,0.000215554,0.00021153,-1.87,0,19.9,22.05
130,0101000020E6100000CFA3E2FF8E725EC05471E316F31F4540,KLAMATH FALLS,42.249606,-121.789978,Point,5995,FREESTANDING,13682,OR,97601,TRUE,TRUE,TRUE,TRUE,http://www.mcoregon.com/5995,TRUE,Klamath,14,30,49,8.5,26.5,37370,33,22196,66380,18,31,36,10.8,29.9,42384,37,24263,65475,0.000738174,0.00055,-25.52,0.000210907,0.00027491,30.35,12.12,12.83,13.42
131,0101000020E6100000E2EA0088BBD35EC01669E21DE0374540,GRANTS PASS,42.436527,-123.308321,Point,11214,FREESTANDING,13597,OR,97526,FALSE,TRUE,TRUE,TRUE,http://www.mcoregon.com/11214,TRUE,Josephine,15,33,42,10.4,25.1,36102,18,14564,82713,21,39,46,9.3,27.1,40569,20,16478,83604,0.00050778,0.00055,8.36,0.00018135,0.00025118,38.51,11.11,7.97,12.37
132,0101000020E61000006745D4449FD45EC0BF47FDF50A3B4540,GRANTS PASS,42.461272,-123.322221,Point,3318,FREESTANDING,13599,OR,97526,FALSE,TRUE,TRUE,TRUE,http://www.mcoregon.com/3318,TRUE,Josephine,15,33,42,10.4,25.1,36102,18,14564,82713,21,39,46,9.3,27.1,40569,20,16478,83604,0.00050778,0.00055,8.36,0.00018135,0.00025118,38.51,11.11,7.97,12.37
133,0101000020E61000002385B2F0F5BF5EC001FBE8D495074640,SPRINGFIELD,44.05926,-122.999386,Point,2014,FREESTANDING,13927,OR,97477,FALSE,TRUE,TRUE,TRUE,http://www.mcoregon.com/2014,TRUE,Lane,1,2,0,10.5,34,44288,100,1750,1750,1,1,1,11.8,30.8,57388,22,390,1685,0,0.00059,0.06,0.000571429,0.00059347,3.86,-78,-9.41,29.58
134,0101000020E610000090BE49D3A0C25EC0CC24EA059F0A4640,SPRINGFIELD,44.082978,-123.041066,Point,10354,FREESTANDING,13934,OR,97477,FALSE,TRUE,TRUE,TRUE,http://www.mcoregon.com/10354,TRUE,Lane,1,2,0,10.5,34,44288,100,1750,1750,1,1,1,11.8,30.8,57388,22,390,1685,0,0.00059,0.06,0.000571429,0.00059347,3.86,-78,-9.41,29.58
